Suburb,Address,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname
Williamstown,120 Cecil St,5,House,2190000,SN,Feb-17,8,3016,5,3,3,1037,1910,Hobsons Bay,Western Metropolitan
Williamstown,5 Ellery La,3,Townhouse,965000,S,Feb-17,8,3016,3,2,1,151,1967,Hobsons Bay,Western Metropolitan
Williamstown,26A Macquarie St,3,House,1262000,S,Feb-17,8,3016,3,2,2,204,1967,Hobsons Bay,Western Metropolitan
Williamstown,77 Melbourne Rd,3,House,1210000,S,Feb-17,8,3016,3,1,0,249,1910,Hobsons Bay,Western Metropolitan
Williamstown,9/99 Melbourne Rd,2,Unit,412000,SP,Feb-17,8,3016,2,1,1,0,1980,Hobsons Bay,Western Metropolitan
Williamstown,81 Parker St,2,House,1337500,SP,Feb-17,8,3016,2,1,0,297,1983,Hobsons Bay,Western Metropolitan
Williamstown,2 Pope Pl,3,Townhouse,1230000,SP,Feb-17,8,3016,3,2,2,318,1967,Hobsons Bay,Western Metropolitan
Williamstown,8 Radford St,4,House,1800147,VB,Feb-17,8,3016,4,2,2,418,1980,Hobsons Bay,Western Metropolitan
Williamstown,18A Rennie St,2,House,811000,S,Feb-17,8,3016,2,1,2,183,1983,Hobsons Bay,Western Metropolitan
Williamstown,50 Thompson St,4,House,1630000,S,Feb-17,8,3016,4,2,2,265,2010,Hobsons Bay,Western Metropolitan
Williamstown,24 John St,2,House,920000,S,Jul-16,8,3016,2,1,1,307,1983,Hobsons Bay,Western Metropolitan
Williamstown,166 Cecil St,3,House,960000,SP,Jun-16,8,3016,3,2,1,189,1977,Hobsons Bay,Western Metropolitan
Williamstown,118 Hannan St,3,House,1482500,S,Jun-16,8,3016,3,2,1,506,1910,Hobsons Bay,Western Metropolitan
Williamstown,19 MacLean St,4,House,1300000,PI,Jun-16,8,3016,4,2,2,369,1980,Hobsons Bay,Western Metropolitan
Williamstown,44 Parker St,3,House,1378000,SP,Jun-16,8,3016,3,2,2,318,1967,Hobsons Bay,Western Metropolitan
Williamstown,139 Cecil St,4,House,2255000,S,Nov-16,8,3016,4,1,3,765,1880,Hobsons Bay,Western Metropolitan
Williamstown,233 Nelson Pl,4,House,1860000,S,Nov-16,8,3016,4,2,0,199,1956,Hobsons Bay,Western Metropolitan
Williamstown,68 Osborne St,3,House,1710000,SP,Nov-16,8,3016,3,2,1,260,2016,Hobsons Bay,Western Metropolitan
Williamstown,42 Pasco St,4,House,1800147,S,Nov-16,8,3016,4,3,4,545,1956,Hobsons Bay,Western Metropolitan
Williamstown,11 Sandpiper Pl,4,House,2440000,S,Nov-16,8,3016,4,3,3,500,2005,Hobsons Bay,Western Metropolitan
Williamstown,2/125 Ferguson St,1,Unit,331000,S,May-16,8,3016,1,1,1,0,1968,Hobsons Bay,Western Metropolitan
Williamstown,14 Osborne St,4,House,1800147,SP,May-16,8,3016,3,3,0,502,1890,Hobsons Bay,Western Metropolitan
Williamstown,5 Dover La,3,House,1230000,S,Aug-16,8,3016,3,2,2,318,1967,Hobsons Bay,Western Metropolitan
Williamstown,8 Freyer St,4,House,1800147,SN,Jul-16,8,3016,3,2,1,340,1890,Hobsons Bay,Western Metropolitan
Aberfeldie,2/2 St Kinnord St,1,Unit,380000,S,Dec-16,9.1,3040,1,1,1,0,1990,Moonee Valley,Western Metropolitan
Aberfeldie,40 Clifton St,4,House,1646000,S,Mar-17,9.1,3040,4,3,2,757,1950,Moonee Valley,Western Metropolitan
Aberfeldie,45 Vida St,4,House,1661643,PI,Jun-16,9.1,3040,4,2,2,489,1940,Moonee Valley,Western Metropolitan
Aberfeldie,6/8 Arthur St,2,Unit,442000,S,May-16,9.1,3040,2,1,1,0,1980,Moonee Valley,Western Metropolitan
Aberfeldie,8/257 Buckley St,2,Unit,470000,S,May-16,9.1,3040,2,1,1,976,2000,Moonee Valley,Western Metropolitan
Aberfeldie,26a Fawkner St,3,House,760000,SP,Nov-16,9.1,3040,3,1,1,321,1940,Moonee Valley,Western Metropolitan
Aberfeldie,21 May St,4,House,1346000,S,Oct-16,9.1,3040,2,2,2,559,1995,Moonee Valley,Western Metropolitan
Aberfeldie,2/30 Caroline St,3,Townhouse,935000,SP,Sep-16,9.1,3040,3,2,2,217,2005,Moonee Valley,Western Metropolitan
Aberfeldie,11a Muldowney St,3,House,1175000,PI,Sep-16,9.1,3040,3,2,2,416,1991,Moonee Valley,Western Metropolitan
Aberfeldie,1a Arthur St,3,Unit,845000,S,Dec-16,9.1,3040,3,2,2,416,1991,Moonee Valley,Western Metropolitan
Aberfeldie,126 The Boulevard,4,House,3900000,S,Dec-16,9.1,3040,4,4,4,670,2010,Moonee Valley,Western Metropolitan
Aberfeldie,3/64 Brunel St,3,Unit,1160000,S,Feb-17,9.1,3040,3,2,1,309,2007,Moonee Valley,Western Metropolitan
Aberfeldie,2 May St,4,House,1150000,PI,Feb-17,9.1,3040,4,2,2,578,2010,Moonee Valley,Western Metropolitan
Aberfeldie,5 Aroona Ct,1,House,1720000,PI,Oct-16,9.1,3040,3,2,1,676,1965,Moonee Valley,Western Metropolitan
Aberfeldie,25 Beaver St,2,House,1705000,S,Oct-16,9.1,3040,2,1,2,809,1980,Moonee Valley,Western Metropolitan
Aberfeldie,4 Brunel Ct,3,House,1190000,S,Sep-16,9.1,3040,3,1,1,465,1950,Moonee Valley,Western Metropolitan
Aberfeldie,2/7 Fawkner St,2,Unit,380000,VB,Mar-17,9.1,3040,2,1,1,622,1970,Moonee Valley,Western Metropolitan
Aberfeldie,58 Waverley St,2,House,840000,VB,Mar-17,9.1,3040,2,1,1,373,1980,Moonee Valley,Western Metropolitan
Aberfeldie,29 Beaver St,5,House,1740000,S,Jun-16,9.1,3040,3,3,2,839,1925,Moonee Valley,Western Metropolitan
Aberfeldie,40 Allan St,3,House,1860000,S,Nov-16,9.1,3040,3,2,2,311,1991,Moonee Valley,Western Metropolitan
Aberfeldie,14 Knight St,3,House,1195000,S,Nov-16,9.1,3040,3,2,2,496,1991,Moonee Valley,Western Metropolitan
Aberfeldie,2 May St,4,House,1200000,VB,Nov-16,9.1,3040,4,2,2,578,2010,Moonee Valley,Western Metropolitan
Aberfeldie,20 Batman St,4,House,1661643,SP,May-16,9.1,3040,4,3,1,701,1980,Moonee Valley,Western Metropolitan
Aberfeldie,19 Park Cr,3,House,1227816,S,Apr-16,9.1,3040,3,2,2,416,1991,Moonee Valley,Western Metropolitan
Aberfeldie,1 Chisholm St,3,Unit,726000,S,Sep-16,9.1,3040,3,1,1,229,1996,Moonee Valley,Western Metropolitan
Aberfeldie,99 Fawkner St,4,House,1325000,PI,Feb-17,9.1,3040,4,2,2,674,1980,Moonee Valley,Western Metropolitan
Aberfeldie,11 Muldowney St,3,Townhouse,1300000,SP,Feb-17,9.1,3040,3,3,1,593,2016,Moonee Valley,Western Metropolitan
Aberfeldie,1/30 Caroline St,4,House,1661643,SP,Jun-16,9.1,3040,4,3,2,354,2005,Moonee Valley,Western Metropolitan
Aberfeldie,5/319 Buckley St,2,Unit,373000,S,Nov-16,9.1,3040,2,1,1,0,1980,Moonee Valley,Western Metropolitan
Aberfeldie,1/7 Derry St,2,House,670000,SP,Nov-16,9.1,3040,2,1,2,0,1990,Moonee Valley,Western Metropolitan
Aberfeldie,13 Batman St,5,House,2400000,S,May-16,9.1,3040,3,2,2,1315,1925,Moonee Valley,Western Metropolitan
Aberfeldie,47 Clifton St,4,House,1350000,S,May-16,9.1,3040,3,2,2,1076,1960,Moonee Valley,Western Metropolitan
Ivanhoe East,23 Hilltop Cr,4,House,1775000,S,Dec-16,9,3079,4,2,2,798,1952,Banyule,Eastern Metropolitan
Ivanhoe East,271 The Boulevard,5,House,3850000,SP,Dec-16,9,3079,5,4,2,2064,1951,Banyule,Eastern Metropolitan
Ivanhoe East,24 Flora Gr,3,House,1605000,S,Aug-16,9,3079,3,1,1,624,1950,Banyule,Eastern Metropolitan
Ivanhoe East,5/3 Rotherwood Rd,2,Unit,470000,VB,Aug-16,9,3079,2,1,1,1473,1960,Banyule,Eastern Metropolitan
Ivanhoe East,61 Streeton Cr,5,House,3350000,S,Aug-16,9,3079,5,3,2,1400,1990,Banyule,Eastern Metropolitan
Ivanhoe East,11 Oakdene Pl,3,House,1744182,S,May-16,9,3079,3,1,2,582,1950,Banyule,Eastern Metropolitan
Ivanhoe East,11 Warncliffe Rd,3,House,2150000,S,May-16,9,3079,3,2,2,1232,1959,Banyule,Eastern Metropolitan
Ivanhoe East,41 McArthur Rd,4,House,1740000,S,Nov-16,9,3079,4,3,3,948,1960,Banyule,Eastern Metropolitan
Ivanhoe East,34 Charteris Dr,4,House,2020000,SP,Oct-16,9,3079,4,3,2,779,1930,Banyule,Eastern Metropolitan
Ivanhoe East,44 Keam St,4,House,1660000,S,Oct-16,9,3079,4,2,2,830,1950,Banyule,Eastern Metropolitan
Ivanhoe East,3/36 Wilfred Rd,3,Unit,1260000,S,Dec-16,9,3079,3,2,2,356,1998,Banyule,Eastern Metropolitan
Ivanhoe East,31 Keam St,4,House,2200000,S,Nov-16,9,3079,4,2,2,1004,1935,Banyule,Eastern Metropolitan
Ivanhoe East,11/33 Carmichael St,2,Unit,485000,S,Aug-16,9,3079,2,1,1,0,1960,Banyule,Eastern Metropolitan
Ivanhoe East,17 Withers St,3,House,1744182,SN,Apr-16,9,3079,3,1,2,1125,1959,Banyule,Eastern Metropolitan
Ivanhoe East,21 Wilfred Rd,3,House,1651000,S,Jul-16,9,3079,3,1,1,1073,1947,Banyule,Eastern Metropolitan
Ivanhoe East,10 Carmichael St,4,House,1875000,PI,Jun-16,9,3079,4,3,2,583,1975,Banyule,Eastern Metropolitan
Ivanhoe East,34 York Av,4,House,2020000,S,Nov-16,9,3079,4,2,2,798,1952,Banyule,Eastern Metropolitan
Ivanhoe East,333 The Boulevard,5,House,1797000,S,May-16,9,3079,4,3,3,826,1955,Banyule,Eastern Metropolitan
Ivanhoe East,1/169 Lower Heidelberg Rd,3,Townhouse,1050000,VB,Aug-16,9,3079,3,2,1,180,2012,Banyule,Eastern Metropolitan
Ivanhoe East,17 Streeton Cr,4,House,2850000,VB,Feb-17,9,3079,4,2,2,798,1952,Banyule,Eastern Metropolitan
Ivanhoe East,18 Otterington Gr,4,House,2020000,SN,Nov-16,9,3079,4,2,2,680,2002,Banyule,Eastern Metropolitan
Ivanhoe East,14 York Av,5,House,3390000,S,Nov-16,9,3079,5,3,2,1400,1990,Banyule,Eastern Metropolitan
Ivanhoe East,5/45 Wilfred Rd,3,Townhouse,1744182,SN,May-16,9,3079,3,2,1,138,1994,Banyule,Eastern Metropolitan
Ivanhoe East,3/204 The Boulevard,1,Unit,405000,S,Aug-16,9,3079,1,1,1,0,1960,Banyule,Eastern Metropolitan
Ivanhoe East,9/61 Maltravers Rd,2,Unit,520000,VB,Jul-16,9,3079,2,1,1,654,1960,Banyule,Eastern Metropolitan
Seaholme,41 Simmons Dr,3,House,860000,PI,Aug-16,12.7,3018,3,2,2,537,1970,Hobsons Bay,Western Metropolitan
Seaholme,1 Seaholme Av,5,House,950000,VB,May-16,12.7,3018,4,3,4,697,2005,Hobsons Bay,Western Metropolitan
Seaholme,13 Sussex St,5,House,1415000,S,Sep-16,12.7,3018,5,3,6,705,2005,Hobsons Bay,Western Metropolitan
Seaholme,5 Parkside Cr,3,House,1050000,S,Apr-16,12.7,3018,3,2,4,600,1970,Hobsons Bay,Western Metropolitan
Seaholme,10 Wattle Gr,5,House,2000000,PI,Feb-17,12.7,3018,4,3,4,697,2005,Hobsons Bay,Western Metropolitan
Seaholme,1 Seaholme Av,5,House,925000,S,Jun-16,12.7,3018,4,3,4,697,2005,Hobsons Bay,Western Metropolitan
Princes Hill,313 Pigdon St,3,House,1724000,SN,Nov-16,3.7,3054,3,2,0,360,1916,Yarra,Northern Metropolitan
Princes Hill,76 Arnold St,3,House,1700000,VB,Nov-16,3.7,3054,3,1,2,341,1913,Yarra,Northern Metropolitan
Princes Hill,77 McIlwraith St,4,House,1908000,S,May-16,3.7,3054,4,2,1,256,1890,Yarra,Northern Metropolitan
Aberfeldie,32 Fawkner St,4,House,1330000,S,May-17,9.1,3040,4,2,2,273,1980,Moonee Valley,Western Metropolitan
Aberfeldie,12 Beaver St,3,House,1227816,SP,Apr-17,9.1,3040,3,2,2,424,2010,Moonee Valley,Western Metropolitan
Aberfeldie,40b Clifton St,3,Townhouse,1220000,S,Apr-17,9.1,3040,3,2,2,416,1991,Moonee Valley,Western Metropolitan
Aberfeldie,2/65 Clifton St,3,House,1300000,S,Apr-17,9.1,3040,3,3,2,240,2013,Moonee Valley,Western Metropolitan
Aberfeldie,3/4 Combermere St,2,House,470000,S,Apr-17,9.1,3040,2,1,1,70,1980,Moonee Valley,Western Metropolitan
Aberfeldie,32 Beatrice Av,3,House,1167500,S,May-17,9.1,3040,3,2,2,416,1991,Moonee Valley,Western Metropolitan
Aberfeldie,5 Allan St,4,House,1661643,S,Apr-17,9.1,3040,4,2,2,537,2015,Moonee Valley,Western Metropolitan
Aberfeldie,2 Derry St,4,House,1740000,PI,Apr-17,9.1,3040,4,2,2,746,1950,Moonee Valley,Western Metropolitan
Aberfeldie,7 Rita St,3,House,1227816,S,Apr-17,9.1,3040,3,1,2,551,1991,Moonee Valley,Western Metropolitan
Alphington,15 Welsh Wy,3,Townhouse,920000,VB,May-17,6.4,3078,3,1,2,524,1990,Darebin,Northern Metropolitan
Alphington,10/90 Yarralea St,1,Unit,320000,S,May-17,6.4,3078,1,1,1,915,1970,Darebin,Northern Metropolitan
Alphington,15 Bank St,3,House,1540000,S,Apr-17,6.4,3078,3,1,2,524,1990,Darebin,Northern Metropolitan
Alphington,57 Yarralea St,3,Townhouse,1285000,PI,May-17,6.4,3078,3,2,2,528,1967,Yarra,Northern Metropolitan
Alphington,55 Bennett St,4,House,1975000,S,May-17,6.4,3078,4,2,2,600,1947,Darebin,Northern Metropolitan
Alphington,3/34 Grange Rd,1,Unit,316000,S,May-17,6.4,3078,1,1,1,0,1970,Darebin,Northern Metropolitan
Canterbury,7 Byron St,4,House,2778864,S,May-17,9,3126,4,2,2,413,1941,Boroondara,Southern Metropolitan
Canterbury,14 Rubens Gr,5,House,3115000,SP,Apr-17,9,3126,5,3,0,715,1920,Boroondara,Southern Metropolitan
Canterbury,4/69 Wattle Valley Rd,2,Unit,913000,S,Apr-17,9,3126,2,1,1,0,1970,Boroondara,Southern Metropolitan
Canterbury,17 Bryson St,4,House,2778864,S,May-17,9,3126,4,2,4,831,1941,Boroondara,Southern Metropolitan
Canterbury,16 Church St,4,House,2778864,S,May-17,9,3126,4,1,1,665,1890,Boroondara,Southern Metropolitan
Canterbury,25 Faversham Rd,4,House,2510000,PI,May-17,9,3126,4,3,2,789,1941,Boroondara,Southern Metropolitan
Canterbury,49 Mangarra Rd,5,House,8000000,VB,May-17,9,3126,5,5,4,2079,1880,Boroondara,Southern Metropolitan
Canterbury,36 The Ridge,3,Townhouse,1775000,VB,May-17,9,3126,3,2,2,410,1943,Boroondara,Southern Metropolitan
Canterbury,17 View St,3,House,3725000,S,May-17,9,3126,3,2,2,857,1943,Boroondara,Southern Metropolitan
Carlton North,132 Lee St,2,House,1206750,S,May-17,3.2,3054,2,1,0,109,1932,Yarra,Northern Metropolitan
Carlton North,235 Amess St,4,House,3450000,S,May-17,3.2,3054,4,2,1,515,1905,Yarra,Northern Metropolitan
Carlton North,54 Davis St,2,House,1206750,S,May-17,3.2,3054,2,1,0,101,1932,Yarra,Northern Metropolitan
Carlton North,72 Pigdon St,2,House,1290000,S,May-17,3.2,3054,2,1,0,119,1932,Yarra,Northern Metropolitan
Carlton North,408 Canning St,3,House,1614500,S,May-17,3.2,3054,3,1,0,167,1908,Yarra,Northern Metropolitan
Carlton North,90 Fenwick St,4,House,1550000,S,May-17,3.2,3054,4,1,0,202,1920,Yarra,Northern Metropolitan
Carlton North,9/600 Station St,1,Unit,595000,S,May-17,3.2,3054,1,1,0,0,1940,Yarra,Northern Metropolitan
Carlton North,12/869 Drummond St,2,Unit,550000,PI,Apr-17,3.2,3054,2,1,1,353,1932,Yarra,Northern Metropolitan
Ivanhoe East,7 Robinhood Rd,2,House,2100000,S,May-17,9,3079,2,1,2,1003,1960,Banyule,Eastern Metropolitan
Ivanhoe East,325 The Boulevard,5,House,2325000,PI,May-17,9,3079,5,3,2,737,2008,Banyule,Eastern Metropolitan
Ivanhoe East,475 The Boulevard,3,House,2400000,VB,May-17,9,3079,3,2,2,1132,1950,Banyule,Eastern Metropolitan
Ivanhoe East,15 Longstaff St,3,House,1740000,S,May-17,9,3079,3,1,2,792,1959,Banyule,Eastern Metropolitan
Malvern,10/27 Ewart St,1,Unit,650444,PN,May-17,7.4,3144,1,1,1,0,1962,Stonnington,Southern Metropolitan
Malvern,5/11 Johnstone St,1,Unit,365000,SP,May-17,7.4,3144,1,1,1,0,1960,Stonnington,Southern Metropolitan
Malvern,14 Norfolk Pl,2,Townhouse,1000000,VB,May-17,7.4,3144,2,2,1,156,1969,Stonnington,Southern Metropolitan
Malvern,9 Plant St,3,House,2092464,SN,May-17,7.4,3144,3,2,4,429,1940,Stonnington,Southern Metropolitan
Malvern,32 Shaftesbury Av,3,House,2092464,SP,May-17,7.4,3144,3,2,2,340,1940,Stonnington,Southern Metropolitan
Malvern,11/5 Warner St,1,Unit,456000,S,May-17,7.4,3144,1,1,1,4721,1962,Stonnington,Southern Metropolitan
Malvern,18 Chandlers Rd,3,House,2250000,S,May-17,7.4,3144,3,2,2,192,2010,Stonnington,Southern Metropolitan
Malvern,66 Claremont Av,5,House,3859000,S,May-17,7.4,3144,5,3,2,616,1942,Stonnington,Southern Metropolitan
Malvern,2B Finlayson St,3,House,2092464,PI,May-17,7.4,3144,3,2,2,340,1940,Stonnington,Southern Metropolitan
Malvern,19 Gordon Gr,3,House,2000000,VB,May-17,7.4,3144,3,1,2,360,1940,Stonnington,Southern Metropolitan
Malvern,56 Hunter St,4,House,3177850,SN,May-17,7.4,3144,4,2,2,512,1964,Stonnington,Southern Metropolitan
Malvern,38 Milton Pde,2,House,926867,S,May-17,7.4,3144,2,1,0,78,1969,Stonnington,Southern Metropolitan
Malvern,93 Stanhope St,3,House,2092464,PI,May-17,7.4,3144,3,2,2,332,1940,Stonnington,Southern Metropolitan
Malvern,27 Thanet St,4,House,3177850,S,May-17,7.4,3144,4,2,2,334,1964,Stonnington,Southern Metropolitan
Malvern,13 Wheatland Rd,3,House,2092464,SP,May-17,7.4,3144,3,2,3,574,1940,Stonnington,Southern Metropolitan
Malvern,6 Arthur St,4,House,3177850,SP,May-17,7.4,3144,4,3,2,625,1964,Stonnington,Southern Metropolitan
Malvern,2 Dixon St,4,House,3177850,SN,May-17,7.4,3144,4,2,1,448,1964,Stonnington,Southern Metropolitan
Malvern,1/102 Stanhope St,2,Townhouse,926867,S,May-17,7.4,3144,2,1,2,87,1970,Stonnington,Southern Metropolitan
Malvern,118/14 Elizabeth St,1,Unit,650444,PI,Apr-17,7.4,3144,1,1,1,5325,1962,Stonnington,Southern Metropolitan
Malvern,108/1387 Malvern Rd,1,Unit,400000,VB,Apr-17,7.4,3144,1,1,1,1116,1962,Stonnington,Southern Metropolitan
Malvern,20A Silver St,2,House,2245000,S,Apr-17,7.4,3144,2,1,1,59,1969,Stonnington,Southern Metropolitan
Mont Albert,8 Gawler Ct,4,House,1865000,S,May-17,11.8,3127,4,2,2,609,1937,Whitehorse,Eastern Metropolitan
Mont Albert,2/90 Victoria Cr,2,Unit,770000,S,May-17,11.8,3127,2,1,1,384,1980,Whitehorse,Eastern Metropolitan
Mont Albert,1/1 Leopold Cr,2,Unit,731476,SP,Apr-17,11.8,3127,2,1,1,384,1980,Whitehorse,Eastern Metropolitan
Mont Albert,1/24 St Johns Av,2,Unit,820000,S,Apr-17,11.8,3127,2,1,1,384,1980,Whitehorse,Eastern Metropolitan
Mont Albert,1 Howson Ct,4,House,2100000,VB,May-17,11.8,3127,4,2,5,719,1950,Whitehorse,Eastern Metropolitan
Mont Albert,4 Lightfoot St,3,House,1561875,S,May-17,11.8,3127,3,2,2,682,1965,Whitehorse,Eastern Metropolitan
Mont Albert,22 Smythe Av,4,House,2660000,S,May-17,11.8,3127,4,2,3,821,1937,Whitehorse,Eastern Metropolitan
Mont Albert,141 Windsor Cr,2,House,665000,PI,May-17,11.8,3127,2,1,1,384,1980,Whitehorse,Eastern Metropolitan
Mont Albert,1/389 Mont Albert Rd,2,Unit,442500,SP,May-17,11.8,3127,2,1,1,0,1960,Whitehorse,Eastern Metropolitan
Mont Albert,47 View St,3,House,1587000,S,May-17,11.8,3127,3,2,2,624,1965,Whitehorse,Eastern Metropolitan
Mont Albert,7 Grace St,4,House,2365000,S,Apr-17,11.8,3127,4,2,2,636,1920,Whitehorse,Eastern Metropolitan
Mont Albert,3/82 Victoria Cr,2,Unit,651500,S,Apr-17,11.8,3127,2,1,1,384,1980,Whitehorse,Eastern Metropolitan
Mont Albert,24 View St,5,House,2016800,SP,Apr-17,11.8,3127,5,5,4,936,1970,Whitehorse,Eastern Metropolitan
Princes Hill,288 Richardson St,3,House,1550000,S,May-17,3.7,3054,3,1,1,294,1913,Yarra,Northern Metropolitan
Williamstown,44 Electra St,4,House,2165000,SP,May-17,8,3016,4,2,2,450,1910,Hobsons Bay,Western Metropolitan
Williamstown,8 Jobson St,3,House,1245000,S,May-17,8,3016,3,2,2,292,1980,Hobsons Bay,Western Metropolitan
Williamstown,73a Victoria St,4,House,2075000,SP,May-17,8,3016,4,3,2,324,2009,Hobsons Bay,Western Metropolitan
Williamstown,2/77 Dover Rd,2,Unit,543000,S,Apr-17,8,3016,2,1,1,0,1974,Hobsons Bay,Western Metropolitan
Williamstown,8 Princes St,3,House,1150000,SP,Apr-17,8,3016,3,1,0,308,1900,Hobsons Bay,Western Metropolitan
Williamstown,35 Railway Pl,3,House,1290000,S,Apr-17,8,3016,3,1,0,273,1967,Hobsons Bay,Western Metropolitan
Williamstown,2/170 Cecil St,2,House,1000000,S,May-17,8,3016,2,1,2,447,1983,Hobsons Bay,Western Metropolitan
Williamstown,10 Crofton Dr,5,House,2040000,S,May-17,8,3016,5,3,2,531,1997,Hobsons Bay,Western Metropolitan
Williamstown,4 Laverton St,3,House,1270450,SP,May-17,8,3016,3,2,2,318,1967,Hobsons Bay,Western Metropolitan
Williamstown,60 Merrett Dr,4,House,1412000,SP,May-17,8,3016,4,2,4,551,1956,Hobsons Bay,Western Metropolitan
Williamstown,8/97 Verdon St,2,Unit,465000,S,May-17,8,3016,2,1,1,0,1970,Hobsons Bay,Western Metropolitan
Williamstown,33 Anzac Cr,3,House,1810000,PI,May-17,8,3016,3,2,2,318,1967,Hobsons Bay,Western Metropolitan
Williamstown,2/47 Power St,2,House,855000,S,May-17,8,3016,2,1,1,160,1983,Hobsons Bay,Western Metropolitan
Williamstown,12/53 Morris St,2,Unit,550000,SP,Apr-17,8,3016,2,1,2,0,1990,Hobsons Bay,Western Metropolitan
Williamstown,9/99 Verdon St,2,Unit,490000,S,Apr-17,8,3016,2,1,1,0,1983,Hobsons Bay,Western Metropolitan
Williamstown,6 Caspian Tce,4,House,1200000,SP,Apr-17,8,3016,4,3,2,183,2006,Hobsons Bay,Western Metropolitan
Williamstown,240 Coogee La,3,House,1330000,S,Apr-17,8,3016,3,2,2,184,1967,Hobsons Bay,Western Metropolitan
Williamstown,15 Kingshott Cl,4,House,1500000,VB,Apr-17,8,3016,4,3,2,450,1956,Hobsons Bay,Western Metropolitan
Williamstown,165 Osborne St,4,House,1630000,S,Apr-17,8,3016,4,2,2,260,1956,Hobsons Bay,Western Metropolitan
Eaglemont,51 Silverdale Rd,3,House,1435200,SN,Apr-17,10.3,3084,3,1,2,613,1930,Banyule,Eastern Metropolitan
Eaglemont,39 Durham St,4,House,1750000,VB,May-17,10.3,3084,4,2,2,707,1956,Banyule,Eastern Metropolitan
Eaglemont,121 The Righi,5,House,2710000,PI,Apr-17,10.3,3084,5,3,2,1001,1930,Banyule,Eastern Metropolitan
Middle Park,26 Canterbury Rd,3,House,1420000,S,Apr-17,4.1,3206,3,1,0,112,1909,Port Phillip,Southern Metropolitan
Middle Park,81 Carter St,2,House,1335000,S,Apr-17,4.1,3206,2,1,1,107,1900,Port Phillip,Southern Metropolitan
Middle Park,18 Fraser St,4,House,2550000,SP,Apr-17,4.1,3206,4,2,1,204,1910,Port Phillip,Southern Metropolitan
Middle Park,158 Neville St,2,House,1300000,S,Apr-17,4.1,3206,2,1,0,132,1900,Port Phillip,Southern Metropolitan
Middle Park,135 Neville St,4,House,2550000,S,May-17,4.1,3206,4,2,2,249,1900,Port Phillip,Southern Metropolitan
Middle Park,84 Hambleton St,4,House,2860000,S,May-17,4.1,3206,4,3,2,160,1903,Port Phillip,Southern Metropolitan
Middle Park,129 Hambleton St,3,House,1630000,S,Apr-17,4.1,3206,3,1,0,143,1909,Port Phillip,Southern Metropolitan
Middle Park,23 Nimmo St,3,House,2250000,VB,Apr-17,4.1,3206,3,2,1,148,1890,Port Phillip,Southern Metropolitan
Alphington,6 Como St,4,House,2345000,S,Jul-17,5.7,3078,4,2,2,803,1947,Yarra,Northern Metropolitan
Alphington,91 Lucerne Cr,4,House,2022292,S,Jul-17,5.7,3078,4,2,2,618,1947,Darebin,Northern Metropolitan
Berwick,96 Avebury Dr,4,House,627500,SP,Jul-17,35.2,3806,4,2,2,687,2002,Casey,Eastern Victoria
Canterbury,108/2 Gascoyne St,2,Unit,816000,S,Jul-17,8.4,3126,2,2,1,8140,2015,Boroondara,Southern Metropolitan
Diamond Creek,17 Norma St,2,House,621000,S,Jul-17,21.8,3089,2,1,0,610,1939,Nillumbik,Northern Victoria
Eaglemont,69 Banksia St,4,House,2177500,S,Jul-17,8.9,3084,4,2,2,1007,1950,Banyule,Eastern Metropolitan
Ivanhoe East,8 Otterington Gr,4,House,2020000,S,Jul-17,7.8,3079,4,2,2,1127,1940,Banyule,Eastern Metropolitan
Melton,38 Gretel Gr,4,House,320000,SP,Jul-17,31.7,3337,4,2,1,547,1986,Melton,Western Victoria
Melton,21 Sandra St,3,House,480000,SP,Jul-17,31.7,3337,3,1,2,900,1980,Melton,Western Victoria
Melton South,19 Sutherland Av,3,House,365000,S,Jul-17,29.8,3338,3,1,2,623,1979,Melton,Western Victoria
Mont Albert,21 Barloa Rd,5,House,2200000,SP,Jul-17,10.2,3127,5,2,4,819,1963,Boroondara,Eastern Metropolitan
Mont Albert,11 Inglisby Rd,4,House,2320000,S,Jul-17,10.2,3127,4,2,5,728,1937,Whitehorse,Eastern Metropolitan
Mont Albert,46 Victoria Cr,4,House,2752000,S,Jul-17,10.2,3127,4,2,3,821,1937,Whitehorse,Eastern Metropolitan
Princes Hill,251 Richardson St,3,House,1930000,S,Jul-17,3.5,3054,3,1,1,294,1913,Yarra,Northern Metropolitan
Aberfeldie,5/257 Buckley St,2,Unit,507000,S,Jun-17,7.5,3040,2,1,1,0,1960,Moonee Valley,Western Metropolitan
Alphington,14 Bennett St,4,House,2022292,PI,Jun-17,5.7,3078,4,1,3,605,1947,Darebin,Northern Metropolitan
Alphington,5 Ross St,4,House,2220000,S,Jun-17,5.7,3078,4,2,3,580,1930,Darebin,Northern Metropolitan
Aspendale,19 Third Av,5,House,1385000,S,Jun-17,21.5,3195,5,3,5,593,2000,Kingston,South-Eastern Metropolitan
Canterbury,15 Compton St,3,House,2050000,PI,Jun-17,8.4,3126,3,2,3,779,1943,Boroondara,Southern Metropolitan
Canterbury,2/42 Faversham Rd,2,Unit,850000,PI,Jun-17,8.4,3126,2,1,1,116,1960,Boroondara,Southern Metropolitan
