Entity,Code,Year,Oil (% sub energy),Coal (% sub energy),Solar (% sub energy),Nuclear (% sub energy),Hydro (% sub energy),Wind (% sub energy),Gas (% sub energy),Other renewables (% sub energy)
Belarus,BLR,1986,75.159,5.897,0,0,0.012,0,18.931,0
Belarus,BLR,1987,73.274,5.652,0,0,0.012,0,21.062,0
Belarus,BLR,1988,69.977,5.969,0,0,0.012,0,24.043,0
Belarus,BLR,1989,67.75,6.059,0,0,0.012,0,26.179,0
Belarus,BLR,1990,65.339,5.558,0,0,0.012,0,29.09,0
Belarus,BLR,1991,63.873,5.338,0,0,0.011,0,30.778,0
Belarus,BLR,1992,57.513,4.699,0,0,0.011,0,37.777,0
Belarus,BLR,1993,51.181,5.039,0,0,0.016,0,43.764,0
Belarus,BLR,1994,49.834,4.236,0,0,0.019,0,45.911,0
Belarus,BLR,1995,49.836,4.394,0,0,0.022,0,45.748,0
Belarus,BLR,1996,47.795,5.201,0,0,0.017,0,46.987,0
Belarus,BLR,1997,41.339,5.426,0,0,0.022,0,53.213,0
Belarus,BLR,1998,39.986,4.921,0,0,0.03,0,55.063,0
Belarus,BLR,1999,37.665,4.69,0,0,0.021,0,57.623,0
Belarus,BLR,2000,35.95,4.531,0,0,0.029,0,59.49,0
Belarus,BLR,2001,35.952,3.337,0,0,0.033,0,60.677,0
Belarus,BLR,2002,36.287,3.057,0,0,0.031,0,60.625,0
Belarus,BLR,2003,37.21,2.89,0,0,0.03,0,59.87,0
Belarus,BLR,2004,32.982,2.514,0,0,0.031,0.001,64.472,0
Belarus,BLR,2005,30.841,2.786,0,0,0.034,0.001,66.338,0
Belarus,BLR,2006,33.876,2.348,0,0,0.031,0.001,63.742,0.002
Belarus,BLR,2007,31.702,2.719,0,0,0.031,0.001,65.533,0.013
Belarus,BLR,2008,31.07,2.506,0,0,0.034,0.001,66.333,0.029
Belarus,BLR,2009,37.892,2.518,0,0,0.041,0.001,59.41,0.055
Belarus,BLR,2010,28.78,2.481,0,0,0.039,0.001,68.498,0.072
Belarus,BLR,2011,32.881,2.997,0,0,0.036,0.003,63.894,0.082
Belarus,BLR,2012,37.232,2.829,0,0,0.057,0.005,59.697,0.075
Belarus,BLR,2013,29.092,3.405,0,0,0.123,0.007,67.206,0.073
Belarus,BLR,2014,31.859,3.272,0.002,0,0.104,0.008,64.592,0.068
Belarus,BLR,2015,29.938,3.202,0.008,0,0.104,0.037,66.539,0.088
Belarus,BLR,2016,29.592,3.537,0.024,0,0.133,0.069,66.48,0.088
Belarus,BLR,2017,29.012,3.585,0.081,0,0.371,0.089,66.69,0.097
Belarus,BLR,2018,29.516,3.531,0.101,0,0.277,0.084,66.323,0.093
Belarus,BLR,2019,30.06,3.734,0.101,0,0.273,0.09,65.571,0.096
Belgium,BEL,1965,45.645,53.994,0,0,0.183,0,0.178,0
Belgium,BEL,1966,48.33,51.123,0,0.004,0.209,0,0.333,0
Belgium,BEL,1967,50.773,47.796,0,0.063,0.158,0,1.211,0
Belgium,BEL,1968,52.895,44.28,0,0.036,0.146,0,2.643,0
Belgium,BEL,1969,55.608,39.295,0,0.012,0.125,0,4.961,0
Belgium,BEL,1970,57.422,35.055,0,0.029,0.127,0,7.368,0
Belgium,BEL,1971,59.985,29.589,0,0,0.07,0,10.356,0
Belgium,BEL,1972,61.04,26.583,0,0.005,0.089,0,12.282,0
Belgium,BEL,1973,63.242,22.013,0,0.037,0.083,0,14.568,0.057
Belgium,BEL,1974,57.689,24.382,0,0.075,0.121,0,17.679,0.054
Belgium,BEL,1975,58.254,19.376,0,3.641,0.098,0,18.587,0.045
Belgium,BEL,1976,57.289,19.037,0,5.079,0.055,0,18.511,0.029
Belgium,BEL,1977,56.264,19.281,0,6.033,0.113,0,18.185,0.125
Belgium,BEL,1978,57.518,18.916,0,6.057,0.108,0,17.275,0.126
Belgium,BEL,1979,55.552,20.481,0,5.366,0.11,0,18.342,0.148
Belgium,BEL,1980,53.642,21.571,0,6.168,0.137,0,18.336,0.147
Belgium,BEL,1981,51.714,23.503,0,6.647,0.197,0,17.788,0.15
Belgium,BEL,1982,51.205,24.615,0,8.467,0.18,0,15.507,0.025
Belgium,BEL,1983,47.995,21.698,0,13.461,0.188,0,16.646,0.012
Belgium,BEL,1984,44.447,24.085,0,14.827,0.188,0,16.441,0.013
Belgium,BEL,1985,43.244,23.021,0,17.726,0.147,0,15.835,0.027
Belgium,BEL,1986,47.374,19.045,0,19.567,0.17,0,13.785,0.059
Belgium,BEL,1987,46.325,18.4,0,20.237,0.207,0.003,14.759,0.068
Belgium,BEL,1988,46.848,18.232,0,20.38,0.17,0.004,14.282,0.085
Belgium,BEL,1989,45.662,19.01,0,19.341,0.143,0.003,15.751,0.09
Belgium,BEL,1990,45.873,19.708,0,18.918,0.118,0.003,15.255,0.125
Belgium,BEL,1991,47.471,18.223,0,18.346,0.098,0.003,15.73,0.128
Belgium,BEL,1992,48.426,16.369,0,18.669,0.146,0.004,16.27,0.115
Belgium,BEL,1993,48.416,15.757,0,18.303,0.111,0.003,17.302,0.107
Belgium,BEL,1994,50.146,16.044,0,16.801,0.143,0.004,16.761,0.101
Belgium,BEL,1995,49.203,15.191,0,16.954,0.139,0.004,18.378,0.132
Belgium,BEL,1996,50.181,13.675,0,16.711,0.092,0.003,19.216,0.121
Belgium,BEL,1997,50.848,12.65,0,18.114,0.117,0.003,18.163,0.105
Belgium,BEL,1998,50.585,12.335,0,17.292,0.146,0.004,19.504,0.134
Belgium,BEL,1999,49.269,10.898,0,18.512,0.129,0.005,21.001,0.187
Belgium,BEL,2000,49.397,11.79,0,17.785,0.17,0.006,20.642,0.21
Belgium,BEL,2001,50.577,11.323,0,17.145,0.163,0.014,20.558,0.221
Belgium,BEL,2002,51.047,9.746,0,17.477,0.133,0.021,21.309,0.266
Belgium,BEL,2003,51.881,9.085,0,16.74,0.087,0.031,21.874,0.303
Belgium,BEL,2004,52.286,8.421,0,16.554,0.111,0.05,22.215,0.363
Belgium,BEL,2005,52.602,7.828,0,16.74,0.101,0.08,22.089,0.559
Belgium,BEL,2006,52.304,7.708,0.001,16.269,0.125,0.128,22.689,0.776
Belgium,BEL,2007,52.461,7.002,0.002,16.614,0.134,0.169,22.721,0.896
Belgium,BEL,2008,54.19,6.798,0.014,15.337,0.138,0.214,22.187,1.12
Belgium,BEL,2009,52.265,4.687,0.059,16.907,0.117,0.357,23.984,1.414
Belgium,BEL,2010,50.81,5.589,0.187,16.024,0.104,0.432,24.872,1.447
Belgium,BEL,2011,50.887,5.645,0.417,17.19,0.07,0.824,22.725,1.675
Belgium,BEL,2012,51.222,5.533,0.792,14.852,0.132,1.014,23.955,1.917
Belgium,BEL,2013,51.258,5.713,0.944,15.232,0.136,1.309,23.065,1.78
Belgium,BEL,2014,54.258,5.85,1.1,12.841,0.112,1.759,21.654,1.704
Belgium,BEL,2015,55.196,5.798,1.141,9.747,0.119,2.081,23.394,2.077
Belgium,BEL,2016,52.077,5.102,1.067,14.997,0.127,1.874,22.183,1.878
Belgium,BEL,2017,52.405,4.94,1.12,14.301,0.091,2.206,22.232,1.957
Belgium,BEL,2018,54.93,5.029,1.349,9.884,0.108,2.58,23.467,1.891
Belgium,BEL,2019,50.913,4.701,1.297,14.379,0.097,3.132,23.069,1.685
Brazil,BRA,1965,65.998,7.493,0,0,26.319,0,0.191,0
Brazil,BRA,1966,65.967,7.442,0,0,26.386,0,0.204,0
Brazil,BRA,1967,65.712,7.425,0,0,26.641,0,0.223,0
Brazil,BRA,1968,69.02,6.39,0,0,24.385,0,0.206,0
Brazil,BRA,1969,69.368,6.532,0,0,23.901,0,0.199,0
Brazil,BRA,1970,67.699,6.435,0,0,25.098,0,0.184,0.325
Brazil,BRA,1971,68.21,5.923,0,0,24.909,0,0.265,0.365
Brazil,BRA,1972,68.108,5.412,0,0,25.367,0,0.316,0.359
Brazil,BRA,1973,70.327,4.461,0,0,24.303,0,0.303,0.315
Brazil,BRA,1974,69.428,4.332,0,0,25.24,0,0.534,0.302
Brazil,BRA,1975,67.835,4.874,0,0,26.293,0,0.55,0.315
Brazil,BRA,1976,66.812,4.737,0,0,27.461,0,0.577,0.286
Brazil,BRA,1977,63.945,5.622,0,0,28.972,0,0.673,0.346
Brazil,BRA,1978,63.117,5.865,0,0,28.894,0,0.804,0.375
Brazil,BRA,1979,61.262,5.884,0,0,30.282,0,0.813,0.461
Brazil,BRA,1980,57.984,6.291,0,0,32.818,0,0.932,0.46
Brazil,BRA,1981,56.746,6.314,0,0,34.148,0,0.858,0.489
Brazil,BRA,1982,54.805,6.359,0,0,35.114,0,1.168,0.542
Brazil,BRA,1983,51.021,7.012,0,0,36.956,0,1.548,0.728
Brazil,BRA,1984,48.102,8.065,0,0.373,37.857,0,1.679,0.648
Brazil,BRA,1985,45.843,8.954,0,0.722,38.066,0,1.977,0.655
Brazil,BRA,1986,47.481,8.502,0,0.029,36.51,0,2.161,0.639
Brazil,BRA,1987,47.437,8.644,0,0.189,36.069,0,2.342,0.693
Brazil,BRA,1988,46.493,8.509,0,0.114,37.268,0,2.271,0.625
Brazil,BRA,1989,45.923,8.276,0,0.336,37.559,0,2.282,0.624
Brazil,BRA,1990,46.114,7.497,0,0.417,38.566,0,2.113,0.72
Brazil,BRA,1991,44.909,8.277,0,0.259,39.129,0,2.115,0.719
Brazil,BRA,1992,46.26,7.674,0,0.302,38.337,0,2.289,0.846
Brazil,BRA,1993,46.067,7.568,0,0.073,38.623,0,2.567,0.819
Brazil,BRA,1994,46.794,7.392,0,0.009,37.947,0,2.667,0.842
Brazil,BRA,1995,46.514,7.383,0,0.375,37.808,0,2.804,0.833
Brazil,BRA,1996,46.862,7.215,0,0.342,37.48,0,2.926,0.952
Brazil,BRA,1997,47.643,6.866,0,0.423,37.216,0.001,3.008,0.984
Brazil,BRA,1998,47.915,6.489,0,0.42,37.513,0.001,3.041,0.966
Brazil,BRA,1999,47.791,6.455,0,0.503,37.048,0,3.545,1.059
Brazil,BRA,2000,46.278,6.768,0,0.752,37.852,0,4.344,0.977
Brazil,BRA,2001,47.978,6.794,0,1.799,33.756,0.004,5.61,1.133
Brazil,BRA,2002,45.928,6.424,0,1.692,34.993,0.007,6.475,1.251
Brazil,BRA,2003,43.795,6.549,0,1.595,36.496,0.007,7.122,1.42
Brazil,BRA,2004,43.15,6.547,0,1.314,36.291,0.007,8.075,1.411
Brazil,BRA,2005,42.843,6.14,0,1.077,36.891,0.01,8.18,1.486
Brazil,BRA,2006,42.606,5.907,0,1.458,36.969,0.025,8.394,1.573
Brazil,BRA,2007,41.74,5.899,0,1.226,37.122,0.066,8.146,1.793
Brazil,BRA,2008,41.751,5.731,0,1.32,34.911,0.112,9.183,1.869
Brazil,BRA,2009,41.71,4.661,0,1.226,37.006,0.117,7.457,2.165
Brazil,BRA,2010,41.336,5.514,0,1.241,34.472,0.186,9.041,2.73
Brazil,BRA,2011,42.028,5.633,0,1.272,34.8,0.22,8.616,2.651
Brazil,BRA,2012,42.589,5.476,0,1.272,32.951,0.401,10.034,2.837
Brazil,BRA,2013,43.397,5.687,0,1.174,29.708,0.5,11.391,3.113
Brazil,BRA,2014,43.749,5.915,0.001,1.136,27.588,0.902,11.802,3.478
Brazil,BRA,2015,41.604,6.032,0.004,1.097,26.781,1.61,12.635,3.713
Brazil,BRA,2016,40.534,5.592,0.006,1.205,28.934,2.544,11.202,3.899
Brazil,BRA,2017,40.619,5.827,0.062,1.174,27.671,3.161,11.23,3.947
Brazil,BRA,2018,38.667,5.739,0.255,1.156,28.681,3.574,10.648,4.01
Brazil,BRA,2019,38.139,5.289,0.4,1.162,28.698,4.013,10.393,4.043
Bulgaria,BGR,1965,36.561,58.322,0,0,4.646,0,0.471,0
Bulgaria,BGR,1966,38.902,56.088,0,0,4.355,0,0.655,0
Bulgaria,BGR,1967,42.102,52.413,0,0,3.77,0,1.715,0
Bulgaria,BGR,1968,44.593,50.886,0,0,2.175,0,2.346,0
Bulgaria,BGR,1969,49.144,45.916,0,0,2.75,0,2.19,0
Bulgaria,BGR,1970,50.743,44.639,0,0,2.861,0,1.757,0
Bulgaria,BGR,1971,53.596,42.312,0,0,2.77,0,1.322,0
Bulgaria,BGR,1972,54.159,42.377,0,0,2.599,0,0.865,0
Bulgaria,BGR,1973,54.979,41.113,0,0,3.069,0,0.839,0
Bulgaria,BGR,1974,55.503,39.234,0,1.076,2.411,0,1.776,0
Bulgaria,BGR,1975,53.249,37.229,0,2.68,2.574,0,4.268,0
Bulgaria,BGR,1976,52.284,32.788,0,4.946,2.929,0,7.053,0
Bulgaria,BGR,1977,51.598,31,0,5.538,3.321,0,8.543,0
Bulgaria,BGR,1978,51.283,31.906,0,5.369,2.643,0,8.798,0
Bulgaria,BGR,1979,50.919,31.702,0,5.41,2.899,0,9.07,0
Bulgaria,BGR,1980,49.266,31.499,0,5.113,3.079,0,11.044,0
Bulgaria,BGR,1981,44.593,32.481,0,7.68,3.047,0,12.2,0
Bulgaria,BGR,1982,42.177,33.307,0,8.833,2.507,0,13.176,0
Bulgaria,BGR,1983,40.473,32.969,0,10.061,2.739,0,13.758,0
Bulgaria,BGR,1984,39.094,33.214,0,10.463,2.678,0,14.55,0
Bulgaria,BGR,1985,36.384,34.915,0,10.866,1.851,0,15.984,0
Bulgaria,BGR,1986,37.591,35.176,0,9.789,1.886,0,15.558,0
Bulgaria,BGR,1987,35.848,34.88,0,10.01,2.042,0,17.219,0
Bulgaria,BGR,1988,37.214,31.772,0,12.616,2.043,0,16.355,0
Bulgaria,BGR,1989,36.614,32.706,0,11.562,2.136,0,16.981,0
Bulgaria,BGR,1990,36.482,29.759,0,12.62,1.616,0,19.523,0
Bulgaria,BGR,1991,30.38,32.757,0,13.972,2.587,0,20.304,0
Bulgaria,BGR,1992,28.773,36.7,0,13.043,2.329,0,19.154,0
Bulgaria,BGR,1993,29.152,37.175,0,14.843,2.063,0,16.767,0
Bulgaria,BGR,1994,28.657,35.364,0,16.928,1.62,0,17.431,0
Bulgaria,BGR,1995,27.324,32.949,0,17.75,2.38,0,19.598,0
Bulgaria,BGR,1996,25.548,32.82,0,18.601,3.003,0,20.029,0
Bulgaria,BGR,1997,21.122,39.625,0,19.335,3,0,16.919,0
Bulgaria,BGR,1998,23.321,39.278,0,19.157,3.511,0,14.733,0
Bulgaria,BGR,1999,24.412,36.955,0,20.483,3.566,0,14.585,0
Bulgaria,BGR,2000,23.431,33.928,0,23.406,3.442,0,15.792,0
Bulgaria,BGR,2001,24.038,37.099,0,23.996,2.132,0,12.735,0
Bulgaria,BGR,2002,25.093,35.159,0,25.374,2.753,0,11.62,0
Bulgaria,BGR,2003,25.269,38.222,0,20.919,3.667,0,11.923,0
Bulgaria,BGR,2004,25.483,37.695,0,20.874,3.933,0.001,12.015,0
Bulgaria,BGR,2005,25.735,34.161,0,21.289,4.95,0.006,13.859,0
Bulgaria,BGR,2006,25.894,33.865,0,21.584,4.693,0.022,13.942,0
Bulgaria,BGR,2007,26.214,39.33,0,16.633,3.265,0.053,14.505,0
Bulgaria,BGR,2008,25.655,38.104,0,18.089,3.24,0.14,14.744,0.018
Bulgaria,BGR,2009,26.747,36.55,0.004,19.824,4.509,0.308,12.018,0.01
Bulgaria,BGR,2010,22.934,38.126,0.019,18.937,6.28,0.846,12.728,0.043
Bulgaria,BGR,2011,20.569,42.151,0.117,18.929,3.385,0.999,13.698,0.065
Bulgaria,BGR,2012,22.591,37.894,0.988,19.156,3.915,1.482,13.434,0.08
Bulgaria,BGR,2013,22.573,35.221,1.775,18.486,5.322,1.792,14.034,0.146
Bulgaria,BGR,2014,22.596,35.36,1.526,19.333,5.611,1.622,13.1,0.245
Bulgaria,BGR,2015,23.965,34.298,1.574,17.503,6.443,1.653,13.498,0.307
Bulgaria,BGR,2016,25.445,31.468,1.656,18.852,4.711,1.703,14.849,0.423
Bulgaria,BGR,2017,25.966,33.01,1.631,18.069,3.287,1.748,14.941,0.46
Bulgaria,BGR,2018,26.023,29.565,1.555,18.676,5.961,1.527,14.086,1.728
Bulgaria,BGR,2019,28.506,27.913,2.184,19.769,4.082,1.56,13.64,1.377
Canada,CAN,1965,46.994,13.158,0,0.026,23.981,0,15.841,0
Canada,CAN,1966,46.538,12.125,0,0.033,25.004,0,16.301,0
Canada,CAN,1967,47.501,11.484,0,0.028,24.438,0,16.549,0
Canada,CAN,1968,47.485,11.716,0,0.157,23.338,0,17.304,0
Canada,CAN,1969,46.647,10.671,0,0.086,24.352,0,18.244,0
Canada,CAN,1970,46.452,10.699,0,0.157,23.871,0,18.821,0
Canada,CAN,1971,46.257,9.86,0,0.625,23.779,0,19.479,0
Canada,CAN,1972,45.282,8.65,0,0.981,24.717,0,20.369,0
Canada,CAN,1973,44.695,8.332,0,1.941,24.773,0,20.259,0
Canada,CAN,1974,44.095,8.213,0,1.814,26.01,0,19.867,0
Canada,CAN,1975,43.952,8.134,0,1.58,25.448,0,20.886,0
Canada,CAN,1976,43.712,9.078,0,2.064,25.2,0,19.863,0.084
Canada,CAN,1977,41.664,10.956,0,2.948,24.635,0,19.677,0.12
Canada,CAN,1978,41.948,8.891,0,3.446,25.983,0,19.606,0.125
Canada,CAN,1979,42.403,8.173,0,3.782,26.174,0,19.324,0.144
Canada,CAN,1980,40.91,9.754,0,3.996,26.387,0,18.817,0.137
Canada,CAN,1981,38.722,10.075,0,4.258,28.273,0,18.47,0.202
Canada,CAN,1982,35.926,11.019,0,4.217,28.358,0,20.244,0.235
Canada,CAN,1983,33.883,11.608,0,5.384,29.456,0,19.438,0.231
Canada,CAN,1984,32.17,12.141,0,5.43,29.757,0,20.26,0.243
Canada,CAN,1985,31.218,11.31,0,6.1,30.606,0,20.596,0.169
Canada,CAN,1986,31.188,10.456,0,7.165,31.231,0,19.771,0.188
Canada,CAN,1987,31.321,10.864,0,7.51,30.735,0,19.346,0.225
Canada,CAN,1988,31.654,11.209,0,7.739,28.71,0,20.456,0.232
Canada,CAN,1989,32.52,11.075,0,7.334,26.855,0,21.895,0.321
Canada,CAN,1990,32.646,10.699,0,6.823,27.844,0,21.615,0.372
Canada,CAN,1991,30.766,10.336,0,7.926,28.877,0,21.721,0.374
Canada,CAN,1992,30.611,10.273,0,7.337,28.899,0.005,22.465,0.409
Canada,CAN,1993,30.057,8.922,0,8.367,28.901,0.005,23.316,0.432
Canada,CAN,1994,29.486,9.122,0,9.261,28.355,0.005,23.275,0.496
Canada,CAN,1995,29.988,9.336,0,8.228,28.289,0.005,23.55,0.604
Canada,CAN,1996,29.99,9.274,0,7.591,29.217,0.005,23.303,0.62
Canada,CAN,1997,30.914,9.621,0.001,6.701,28.51,0.005,23.58,0.668
Canada,CAN,1998,31.99,10.433,0.001,5.886,27.433,0.005,23.507,0.745
Canada,CAN,1999,31.606,9.723,0.001,5.864,27.721,0.013,24.353,0.719
Canada,CAN,2000,30.709,9.999,0.001,5.644,27.854,0.021,25.077,0.696
Canada,CAN,2001,31.931,10.652,0.002,6.055,26.355,0.026,24.209,0.769
Canada,CAN,2002,31.844,10.398,0.002,5.747,26.764,0.031,24.444,0.77
Canada,CAN,2003,32.803,10.331,0.002,5.637,25.48,0.052,24.981,0.714
Canada,CAN,2004,33.587,9.593,0.001,6.681,25.189,0.07,24.148,0.73
Canada,CAN,2005,32.954,9.513,0.001,6.692,26.5,0.114,23.556,0.67
Canada,CAN,2006,32.98,9.353,0.002,7.17,26.009,0.18,23.506,0.659
Canada,CAN,2007,32.81,9.382,0.002,6.569,26.01,0.211,24.213,0.636
Canada,CAN,2008,32.53,9.143,0.002,6.731,26.647,0.267,23.89,0.563
Canada,CAN,2009,32.402,7.721,0.008,6.634,27.341,0.493,24.469,0.663
Canada,CAN,2010,34.075,7.972,0.018,6.497,25.359,0.63,24.435,0.743
Canada,CAN,2011,33.386,6.826,0.039,6.373,25.764,0.699,25.807,0.7
Canada,CAN,2012,32.727,6.553,0.061,6.486,26.18,0.779,25.983,0.751
Canada,CAN,2013,31.769,6.264,0.1,6.82,26.013,0.74,27.039,0.733
Canada,CAN,2014,31.935,5.857,0.138,6.956,24.974,0.837,28.117,0.64
Canada,CAN,2015,31.234,5.95,0.188,6.58,24.873,1.755,28.235,0.65
Canada,CAN,2016,31.874,5.612,0.213,6.543,25.038,2.009,27.429,0.738
Canada,CAN,2017,31.51,5.524,0.228,6.417,25.17,2.01,27.893,0.692
Canada,CAN,2018,31.986,4.534,0.24,6.237,24.061,2.069,29.674,0.626
Canada,CAN,2019,31.658,3.93,0.271,6.302,23.956,2.143,30.472,0.678
Chile,CHL,1965,57.534,18.736,0,0,15.188,0,8.543,0
Chile,CHL,1966,58.747,18,0,0,14.933,0,8.321,0
Chile,CHL,1967,60.157,17.656,0,0,14.953,0,7.234,0
Chile,CHL,1968,63.544,17.699,0,0,12.559,0,6.198,0
Chile,CHL,1969,62.829,16.434,0,0,13.163,0,7.574,0
Chile,CHL,1970,62.839,16.648,0,0,13.348,0,7.165,0
Chile,CHL,1971,64.392,14.872,0,0,13.787,0,6.759,0.189
Chile,CHL,1972,66.066,11.905,0,0,15.911,0,5.96,0.158
Chile,CHL,1973,65.388,13.443,0,0,16.155,0,4.867,0.147
Chile,CHL,1974,63.281,12.882,0,0,18.577,0,5.126,0.134
Chile,CHL,1975,61.245,11.427,0,0,20.706,0,6.456,0.165
Chile,CHL,1976,61.754,10.972,0,0,20.344,0,6.705,0.225
Chile,CHL,1977,61.004,11.388,0,0,20.717,0,6.653,0.238
Chile,CHL,1978,63.03,10.486,0,0,20.359,0,5.869,0.256
Chile,CHL,1979,61.559,11.228,0,0,20.236,0,6.722,0.255
Chile,CHL,1980,60.338,12.008,0,0,20.711,0,6.667,0.276
Chile,CHL,1981,60.738,11.681,0,0,20.9,0,6.398,0.282
Chile,CHL,1982,58.891,8.506,0,0,24.98,0,7.238,0.384
Chile,CHL,1983,55.681,9.925,0,0,26.223,0,7.603,0.567
Chile,CHL,1984,53.244,12.793,0,0,26.007,0,7.432,0.524
Chile,CHL,1985,51.089,12.627,0,0,28.463,0,7.32,0.501
Chile,CHL,1986,52.313,11.478,0,0,29.112,0,6.408,0.689
Chile,CHL,1987,52.087,11.274,0,0,30.077,0,5.926,0.636
Chile,CHL,1988,51.399,14.073,0,0,26.382,0,7.459,0.687
Chile,CHL,1989,51.53,17.236,0,0,20.076,0,10.547,0.611
Chile,CHL,1990,51.637,19.711,0,0,16.162,0,10.75,1.741
Chile,CHL,1991,51.389,14.453,0,0,21.191,0,11.3,1.667
Chile,CHL,1992,50.322,11.297,0,0,24.413,0,11.425,2.542
Chile,CHL,1993,51.876,10.778,0,0,23.745,0,11.188,2.413
Chile,CHL,1994,53.007,12.095,0,0,22.287,0,10.267,2.343
Chile,CHL,1995,54.066,12.099,0,0,22.418,0,9.128,2.288
Chile,CHL,1996,54.103,15.8,0,0,19.36,0,8.743,1.994
Chile,CHL,1997,50.871,17.981,0,0,19,0,10.399,1.748
Chile,CHL,1998,51.779,16.845,0,0,15.917,0,14.299,1.159
Chile,CHL,1999,50.214,16.668,0,0,13.001,0,18.729,1.389
Chile,CHL,2000,46.42,12.183,0,0,17.282,0,22.87,1.245
Chile,CHL,2001,43.868,9.494,0,0,19.378,0.006,25.749,1.504
Chile,CHL,2002,44.234,9.246,0,0,19.895,0.006,25.09,1.528
Chile,CHL,2003,42.968,8.892,0,0,19.381,0.006,27.3,1.453
Chile,CHL,2004,43.35,9.801,0,0,17.001,0.004,28.198,1.647
Chile,CHL,2005,43.285,9.243,0,0,19.828,0.005,26.251,1.388
Chile,CHL,2006,45.049,10.807,0,0,20.357,0.005,22.75,1.032
Chile,CHL,2007,56.747,12.555,0,0,15.674,0.008,13.125,1.892
Chile,CHL,2008,59.46,13.545,0,0,17.074,0.027,7.37,2.525
Chile,CHL,2009,59.292,12.644,0,0,17.978,0.056,7.607,2.422
Chile,CHL,2010,52.278,14.153,0,0,15.374,0.23,15.554,2.411
Chile,CHL,2011,52.504,16.696,0,0,13.248,0.218,14.547,2.787
Chile,CHL,2012,51.356,19.042,0,0,12.662,0.256,12.925,3.758
Chile,CHL,2013,49.07,21.195,0.004,0,12.305,0.337,12.826,4.263
Chile,CHL,2014,48.618,21.799,0.287,0,14.437,0.904,10.828,3.126
Chile,CHL,2015,48.014,20.478,0.828,0,14.387,1.288,11.615,3.39
Chile,CHL,2016,48.5,19.795,1.472,0,11.363,1.415,13.576,3.879
Chile,CHL,2017,46.09,20.438,2.219,0,12.149,2.065,12.794,4.244
Chile,CHL,2018,45.117,18.765,2.758,0,12.59,1.933,13.904,4.934
Chile,CHL,2019,45.874,17.184,3.392,0,11.226,2.853,14.091,5.379
China,CHN,1965,8.423,86.847,0,0,4.006,0,0.724,0
China,CHN,1966,9.956,85.482,0,0,3.751,0,0.811,0
China,CHN,1967,10.93,84.492,0,0,3.595,0,0.983,0
China,CHN,1968,11.836,83.031,0,0,4.2,0,0.933,0
China,CHN,1969,13.039,82.379,0,0,3.509,0,1.073,0
China,CHN,1970,14.085,81.855,0,0,2.832,0,1.227,0
China,CHN,1971,16.157,79.605,0,0,2.89,0,1.349,0
China,CHN,1972,17.249,78.094,0,0,3.038,0,1.619,0
China,CHN,1973,19.935,74.954,0,0,3.217,0,1.895,0
China,CHN,1974,22.233,71.923,0,0,3.53,0,2.314,0
China,CHN,1975,21.894,72.379,0,0,3.298,0,2.429,0
China,CHN,1976,23.771,70.422,0,0,3.175,0,2.632,0
China,CHN,1977,23.027,71.037,0,0,3.039,0,2.897,0
China,CHN,1978,23.282,71.129,0,0,2.597,0,2.992,0
China,CHN,1979,22.659,71.439,0,0,2.832,0,3.07,0
China,CHN,1980,20.833,72.875,0,0,3.33,0,2.962,0
China,CHN,1981,20.046,73.475,0,0,3.798,0,2.68,0
China,CHN,1982,19.008,74.457,0,0,4.132,0,2.403,0
China,CHN,1983,18.255,74.925,0,0,4.509,0,2.311,0
China,CHN,1984,17.642,75.943,0,0,4.221,0,2.193,0
China,CHN,1985,17.08,76.658,0,0,4.154,0,2.109,0
China,CHN,1986,17.336,76.466,0,0,4.056,0,2.142,0
China,CHN,1987,17.085,76.932,0,0,3.979,0,2.005,0
China,CHN,1988,17.1,76.942,0,0,4.043,0,1.916,0
China,CHN,1989,17.066,76.828,0,0,4.179,0,1.927,0
China,CHN,1990,16.702,76.946,0,0,4.416,0,1.934,0.002
China,CHN,1991,17.188,76.81,0,0,4.135,0,1.864,0.002
China,CHN,1992,17.753,76.319,0,0,4.116,0.004,1.804,0.004
China,CHN,1993,18.223,75.5,0,0.047,4.441,0.006,1.779,0.003
China,CHN,1994,17.4,75.801,0,0.407,4.613,0.011,1.755,0.013
China,CHN,1995,18.287,74.458,0,0.343,5.095,0.016,1.721,0.081
China,CHN,1996,19.053,74.051,0,0.364,4.776,0.002,1.714,0.039
China,CHN,1997,20.674,72.136,0,0.364,4.951,0.005,1.801,0.069
China,CHN,1998,21.21,71.491,0,0.356,5.018,0.009,1.854,0.063
China,CHN,1999,21.806,71.064,0,0.364,4.791,0.012,1.901,0.061
China,CHN,2000,22.566,69.632,0.001,0.394,5.239,0.014,2.094,0.06
China,CHN,2001,21.844,69.329,0.001,0.387,6.147,0.016,2.219,0.057
China,CHN,2002,21.654,69.778,0.001,0.508,5.82,0.017,2.168,0.051
China,CHN,2003,20.708,71.418,0.001,0.747,4.892,0.017,2.163,0.044
China,CHN,2004,20.666,71.168,0.001,0.739,5.177,0.019,2.163,0.037
China,CHN,2005,18.508,73.356,0.001,0.68,5.085,0.025,2.237,0.068
China,CHN,2006,18.134,73.487,0.001,0.637,5.06,0.043,2.51,0.083
China,CHN,2007,17.507,73.624,0.001,0.659,5.151,0.058,2.84,0.105
China,CHN,2008,17.217,72.104,0.002,0.696,6.478,0.133,3.156,0.151
