Entity,Code,Year,Fossil fuels (% sub energy),Renewables (% sub energy),Nuclear (% sub energy)
France,FRA,1998,57.691,6.138,36.171
France,FRA,1999,56.849,7.014,36.137
France,FRA,2000,56.027,6.401,37.572
France,FRA,2001,55.556,7.028,37.416
France,FRA,2002,55.203,5.852,38.944
France,FRA,2003,55.683,5.644,38.673
France,FRA,2004,55.615,5.651,38.735
France,FRA,2005,55.936,5.077,38.987
France,FRA,2006,55.393,5.655,38.952
France,FRA,2007,55.205,6.304,38.491
France,FRA,2008,54.608,7.27,38.121
France,FRA,2009,55.252,7.34,37.408
France,FRA,2010,54.414,7.824,37.763
France,FRA,2011,52.866,6.826,40.308
France,FRA,2012,52.845,8.576,38.579
France,FRA,2013,52.416,9.718,37.866
France,FRA,2014,49.774,9.715,40.512
France,FRA,2015,50.452,9.403,40.145
France,FRA,2016,52.363,10.243,37.394
France,FRA,2017,53.382,9.657,36.96
France,FRA,2018,51.233,11.256,37.511
France,FRA,2019,51.479,11.733,36.788
Germany,DEU,1965,98.471,1.518,0.011
Germany,DEU,1966,98.337,1.638,0.025
Germany,DEU,1967,98.326,1.559,0.115
Germany,DEU,1968,98.363,1.482,0.155
Germany,DEU,1969,98.484,1.115,0.401
Germany,DEU,1970,98.079,1.421,0.5
Germany,DEU,1971,98.423,1.103,0.474
Germany,DEU,1972,98.249,1.049,0.702
Germany,DEU,1973,98.02,1.135,0.844
Germany,DEU,1974,97.645,1.328,1.026
Germany,DEU,1975,96.873,1.344,1.783
Germany,DEU,1976,96.908,1.047,2.045
Germany,DEU,1977,95.829,1.307,2.864
Germany,DEU,1978,95.742,1.319,2.94
Germany,DEU,1979,95.436,1.259,3.305
Germany,DEU,1980,94.97,1.381,3.649
Germany,DEU,1981,94.087,1.472,4.441
Germany,DEU,1982,93.258,1.513,5.229
Germany,DEU,1983,93.189,1.403,5.408
Germany,DEU,1984,91.684,1.345,6.971
Germany,DEU,1985,89.762,1.237,9.002
Germany,DEU,1986,90.137,1.32,8.543
Germany,DEU,1987,89.384,1.415,9.201
Germany,DEU,1988,88.445,1.406,10.149
Germany,DEU,1989,88.115,1.309,10.575
Germany,DEU,1990,88.613,1.252,10.135
Germany,DEU,1991,88.774,1.187,10.04
Germany,DEU,1992,87.536,1.424,11.039
Germany,DEU,1993,87.8,1.481,10.718
Germany,DEU,1994,87.714,1.628,10.659
Germany,DEU,1995,87.424,1.768,10.808
Germany,DEU,1996,87.455,1.573,10.972
Germany,DEU,1997,86.595,1.688,11.717
Germany,DEU,1998,86.913,1.883,11.205
Germany,DEU,1999,85.911,2.132,11.957
Germany,DEU,2000,85.343,2.802,11.854
Germany,DEU,2001,85.558,2.753,11.689
Germany,DEU,2002,85.396,3.279,11.325
Germany,DEU,2003,85.403,3.318,11.279
Germany,DEU,2004,84.526,4.121,11.354
Germany,DEU,2005,84.073,4.782,11.145
Germany,DEU,2006,83.36,5.544,11.096
Germany,DEU,2007,83.303,7.022,9.675
Germany,DEU,2008,82.784,7.137,10.079
Germany,DEU,2009,82.607,7.705,9.688
Germany,DEU,2010,82.33,8.044,9.626
Germany,DEU,2011,82.696,9.675,7.63
Germany,DEU,2012,82.2,10.901,6.899
Germany,DEU,2013,82.429,11.048,6.523
Germany,DEU,2014,81.021,12.221,6.759
Germany,DEU,2015,80.091,13.671,6.238
Germany,DEU,2016,80.938,13.436,5.626
Germany,DEU,2017,80.059,14.958,4.983
Germany,DEU,2018,79.087,15.853,5.06
Germany,DEU,2019,77.422,17.485,5.093
Greece,GRC,1965,97.184,2.816,0
Greece,GRC,1966,94.434,5.566,0
Greece,GRC,1967,95.151,4.849,0
Greece,GRC,1968,96.157,3.843,0
Greece,GRC,1969,94.53,5.47,0
Greece,GRC,1970,93.682,6.318,0
Greece,GRC,1971,94.668,5.332,0
Greece,GRC,1972,95.204,4.796,0
Greece,GRC,1973,96.541,3.459,0
Greece,GRC,1974,96.264,3.736,0
Greece,GRC,1975,97.172,2.828,0
Greece,GRC,1976,97.614,2.386,0
Greece,GRC,1977,97.646,2.354,0
Greece,GRC,1978,96.401,3.599,0
Greece,GRC,1979,95.106,4.894,0
Greece,GRC,1980,95.283,4.717,0
Greece,GRC,1981,95.169,4.831,0
Greece,GRC,1982,95.018,4.982,0
Greece,GRC,1983,96.748,3.252,0
Greece,GRC,1984,96.189,3.811,0
Greece,GRC,1985,96.465,3.535,0
Greece,GRC,1986,95.93,4.07,0
Greece,GRC,1987,96.802,3.198,0
Greece,GRC,1988,97.423,2.577,0
Greece,GRC,1989,98.092,1.908,0
Greece,GRC,1990,98.312,1.688,0
Greece,GRC,1991,97.067,2.933,0
Greece,GRC,1992,97.939,2.061,0
Greece,GRC,1993,97.862,2.138,0
Greece,GRC,1994,97.622,2.378,0
Greece,GRC,1995,96.898,3.102,0
Greece,GRC,1996,96.285,3.715,0
Greece,GRC,1997,96.768,3.232,0
Greece,GRC,1998,97.058,2.942,0
Greece,GRC,1999,96.302,3.698,0
Greece,GRC,2000,96.944,3.056,0
Greece,GRC,2001,97.873,2.127,0
Greece,GRC,2002,97.432,2.568,0
Greece,GRC,2003,96.002,3.998,0
Greece,GRC,2004,96.017,3.983,0
Greece,GRC,2005,95.739,4.261,0
Greece,GRC,2006,94.963,4.911,0
Greece,GRC,2007,96.909,2.864,0
Greece,GRC,2008,96.116,3.694,0
Greece,GRC,2009,94.375,5.402,0
Greece,GRC,2010,92.365,7.252,0
Greece,GRC,2011,93.949,5.725,0
Greece,GRC,2012,92.086,7.498,0
Greece,GRC,2013,88.383,11.128,0
Greece,GRC,2014,89.463,9.972,0
Greece,GRC,2015,87.401,12.008,0
Greece,GRC,2016,87.202,12.17,0
Greece,GRC,2017,88.76,10.642,0
Greece,GRC,2018,86.951,12.443,0
Greece,GRC,2019,87.267,12.112,0
Hong Kong,HKG,1965,100,0,0
Hong Kong,HKG,1966,100,0,0
Hong Kong,HKG,1967,100,0,0
Hong Kong,HKG,1968,100,0,0
Hong Kong,HKG,1969,100,0,0
Hong Kong,HKG,1970,100,0,0
Hong Kong,HKG,1971,100,0,0
Hong Kong,HKG,1972,100,0,0
Hong Kong,HKG,1973,100,0,0
Hong Kong,HKG,1974,100,0,0
Hong Kong,HKG,1975,100,0,0
Hong Kong,HKG,1976,100,0,0
Hong Kong,HKG,1977,100,0,0
Hong Kong,HKG,1978,100,0,0
Hong Kong,HKG,1979,100,0,0
Hong Kong,HKG,1980,100,0,0
Hong Kong,HKG,1981,100,0,0
Hong Kong,HKG,1982,100,0,0
Hong Kong,HKG,1983,100,0,0
Hong Kong,HKG,1984,100,0,0
Hong Kong,HKG,1985,100,0,0
Hong Kong,HKG,1986,100,0,0
Hong Kong,HKG,1987,100,0,0
Hong Kong,HKG,1988,100,0,0
Hong Kong,HKG,1989,100,0,0
Hong Kong,HKG,1990,100,0,0
Hong Kong,HKG,1991,100,0,0
Hong Kong,HKG,1992,100,0,0
Hong Kong,HKG,1993,100,0,0
Hong Kong,HKG,1994,100,0,0
Hong Kong,HKG,1995,100,0,0
Hong Kong,HKG,1996,100,0,0
Hong Kong,HKG,1997,100,0,0
Hong Kong,HKG,1998,100,0,0
Hong Kong,HKG,1999,100,0,0
Hong Kong,HKG,2000,100,0,0
Hong Kong,HKG,2001,100,0,0
Hong Kong,HKG,2002,100,0,0
Hong Kong,HKG,2003,100,0,0
Hong Kong,HKG,2004,100,0,0
Hong Kong,HKG,2005,100,0,0
Hong Kong,HKG,2006,99.999,0.001,0
Hong Kong,HKG,2007,99.999,0.001,0
Hong Kong,HKG,2008,99.999,0.001,0
Hong Kong,HKG,2009,99.999,0.001,0
Hong Kong,HKG,2010,99.911,0.076,0
Hong Kong,HKG,2011,99.845,0.063,0
Hong Kong,HKG,2012,99.909,0.074,0
Hong Kong,HKG,2013,99.877,0.074,0
Hong Kong,HKG,2014,99.889,0.084,0
Hong Kong,HKG,2015,99.901,0.08,0
Hong Kong,HKG,2016,99.91,0.077,0
Hong Kong,HKG,2017,99.911,0.076,0
Hong Kong,HKG,2018,99.917,0.069,0
Hong Kong,HKG,2019,99.901,0.08,0
Hungary,HUN,1965,99.887,0.113,0
Hungary,HUN,1966,99.852,0.148,0
Hungary,HUN,1967,99.873,0.127,0
Hungary,HUN,1968,99.867,0.133,0
Hungary,HUN,1969,99.867,0.133,0
Hungary,HUN,1970,99.886,0.114,0
Hungary,HUN,1971,99.879,0.121,0
Hungary,HUN,1972,99.866,0.134,0
Hungary,HUN,1973,99.886,0.114,0
Hungary,HUN,1974,99.912,0.088,0
Hungary,HUN,1975,99.832,0.168,0
Hungary,HUN,1976,99.841,0.159,0
Hungary,HUN,1977,99.863,0.137,0
Hungary,HUN,1978,99.882,0.118,0
Hungary,HUN,1979,99.874,0.126,0
Hungary,HUN,1980,99.903,0.097,0
Hungary,HUN,1981,99.854,0.146,0
Hungary,HUN,1982,99.862,0.138,0
Hungary,HUN,1983,97.677,0.137,2.186
Hungary,HUN,1984,96.603,0.156,3.241
Hungary,HUN,1985,94.465,0.129,5.406
Hungary,HUN,1986,93.647,0.129,6.224
Hungary,HUN,1987,91.044,0.136,8.821
Hungary,HUN,1988,88.806,0.139,11.055
Hungary,HUN,1989,88.14,0.133,11.727
Hungary,HUN,1990,88.109,0.167,11.725
Hungary,HUN,1991,87.267,0.199,12.534
Hungary,HUN,1992,86.279,0.198,13.524
Hungary,HUN,1993,86.245,0.201,13.554
Hungary,HUN,1994,86.178,0.2,13.623
Hungary,HUN,1995,86.276,0.211,13.513
Hungary,HUN,1996,86.337,0.243,13.42
Hungary,HUN,1997,86.142,0.262,13.596
Hungary,HUN,1998,86.363,0.207,13.43
Hungary,HUN,1999,86.218,0.236,13.546
Hungary,HUN,2000,85.68,0.241,14.079
Hungary,HUN,2001,86.208,0.246,13.546
Hungary,HUN,2002,86.284,0.229,13.487
Hungary,HUN,2003,89.173,0.321,10.506
Hungary,HUN,2004,87.905,0.881,11.214
Hungary,HUN,2005,86.241,1.637,12.111
Hungary,HUN,2006,86.751,1.318,11.887
Hungary,HUN,2007,85.144,1.676,13.063
Hungary,HUN,2008,83.923,2.116,13.305
Hungary,HUN,2009,81.439,2.817,15.009
Hungary,HUN,2010,81.466,2.855,14.932
Hungary,HUN,2011,81.905,2.563,14.845
Hungary,HUN,2012,80.595,2.683,16.006
Hungary,HUN,2013,80.091,2.955,16.292
Hungary,HUN,2014,79.328,3.311,16.445
Hungary,HUN,2015,80.233,3.212,15.75
Hungary,HUN,2016,80.373,3.169,15.613
Hungary,HUN,2017,81.247,3.208,14.834
Hungary,HUN,2018,81.452,3.404,14.315
Hungary,HUN,2019,80.619,4.017,14.619
Iceland,ISL,1965,76.169,23.831,0
Iceland,ISL,1966,77.895,22.105,0
Iceland,ISL,1967,76.215,23.785,0
Iceland,ISL,1968,76.763,23.237,0
Iceland,ISL,1969,70.685,29.315,0
Iceland,ISL,1970,59.814,40.186,0
Iceland,ISL,1971,59.797,40.203,0
Iceland,ISL,1972,58.903,41.097,0
Iceland,ISL,1973,56.465,43.535,0
Iceland,ISL,1974,54.106,45.894,0
Iceland,ISL,1975,52.989,47.011,0
Iceland,ISL,1976,51.535,48.465,0
Iceland,ISL,1977,50.948,49.052,0
Iceland,ISL,1978,51.406,48.594,0
Iceland,ISL,1979,49.067,50.933,0
Iceland,ISL,1980,45.577,54.423,0
Iceland,ISL,1981,44.73,55.27,0
Iceland,ISL,1982,39.977,60.023,0
Iceland,ISL,1983,38.68,61.32,0
Iceland,ISL,1984,39.393,60.607,0
Iceland,ISL,1985,39.976,60.024,0
Iceland,ISL,1986,39.285,60.715,0
Iceland,ISL,1987,39.801,60.199,0
Iceland,ISL,1988,39.319,60.681,0
Iceland,ISL,1989,40.603,59.397,0
Iceland,ISL,1990,41.109,58.891,0
Iceland,ISL,1991,39.885,60.115,0
Iceland,ISL,1992,40.448,59.552,0
Iceland,ISL,1993,40.385,59.615,0
Iceland,ISL,1994,40.389,59.611,0
Iceland,ISL,1995,39.84,60.16,0
Iceland,ISL,1996,41.624,58.376,0
Iceland,ISL,1997,39.155,60.845,0
Iceland,ISL,1998,36.741,63.259,0
Iceland,ISL,1999,33.872,66.128,0
Iceland,ISL,2000,33.419,66.581,0
Iceland,ISL,2001,31.539,68.461,0
Iceland,ISL,2002,31.43,68.57,0
Iceland,ISL,2003,31.51,68.49,0
Iceland,ISL,2004,32.307,67.693,0
Iceland,ISL,2005,32.543,67.457,0
Iceland,ISL,2006,30.161,69.839,0
Iceland,ISL,2007,26.672,73.328,0
Iceland,ISL,2008,19.666,80.334,0
Iceland,ISL,2009,18.254,81.746,0
Iceland,ISL,2010,17.666,82.334,0
Iceland,ISL,2011,17.452,82.545,0
Iceland,ISL,2012,17.162,82.835,0
Iceland,ISL,2013,17.588,82.367,0
Iceland,ISL,2014,17.905,82.011,0
Iceland,ISL,2015,18.744,81.019,0
Iceland,ISL,2016,20.657,79.078,0
Iceland,ISL,2017,21.78,77.943,0
Iceland,ISL,2018,22.277,77.4,0
Iceland,ISL,2019,20.59,79.08,0
India,IND,1965,91.357,8.643,0
India,IND,1966,91.242,8.758,0
India,IND,1967,90.493,9.507,0
India,IND,1968,89.733,10.267,0
India,IND,1969,89.457,10.283,0.26
India,IND,1970,88.37,11.151,0.479
India,IND,1971,87.894,11.763,0.343
India,IND,1972,88.846,10.844,0.309
India,IND,1973,88.043,11.316,0.641
India,IND,1974,89.172,10.271,0.556
India,IND,1975,87.962,11.421,0.617
India,IND,1976,87.879,11.392,0.729
India,IND,1977,87.766,11.753,0.481
India,IND,1978,85.386,14.048,0.566
India,IND,1979,86.618,12.826,0.556
India,IND,1980,86.694,12.743,0.563
India,IND,1981,87.227,12.261,0.512
India,IND,1982,89.111,10.437,0.451
India,IND,1983,89.83,9.558,0.612
India,IND,1984,89.247,10.001,0.753
India,IND,1985,90.065,9.14,0.795
India,IND,1986,90.511,8.662,0.827
India,IND,1987,91.594,7.582,0.824
India,IND,1988,91.364,7.771,0.865
India,IND,1989,91.219,8.257,0.524
India,IND,1990,91.154,8.07,0.776
India,IND,1991,90.842,8.534,0.623
India,IND,1992,91.606,7.693,0.701
India,IND,1993,91.743,7.592,0.665
India,IND,1994,91.306,8.193,0.502
India,IND,1995,92.021,7.261,0.718
India,IND,1996,92.831,6.408,0.761
India,IND,1997,92.937,6.198,0.865
India,IND,1998,92.114,6.965,0.921
India,IND,1999,92.263,6.733,1.004
India,IND,2000,92.794,6.024,1.182
India,IND,2001,92.948,5.653,1.399
India,IND,2002,93.509,5.129,1.362
India,IND,2003,93.746,5.033,1.221
India,IND,2004,91.857,6.817,1.325
India,IND,2005,92.671,6.293,1.036
India,IND,2006,91.965,7.06,0.975
India,IND,2007,91.928,7.171,0.901
India,IND,2008,92.665,6.611,0.724
India,IND,2009,93.365,5.898,0.738
India,IND,2010,93.103,5.937,0.961
India,IND,2011,91.946,6.795,1.259
India,IND,2012,92.666,6.111,1.224
India,IND,2013,92.171,6.652,1.177
India,IND,2014,92.208,6.652,1.141
India,IND,2015,92.492,6.295,1.213
India,IND,2016,92.567,6.292,1.141
India,IND,2017,92.161,6.764,1.075
India,IND,2018,91.885,7.066,1.049
India,IND,2019,91.037,7.781,1.182
Indonesia,IDN,1965,93.978,6.022,0
Indonesia,IDN,1966,92.102,7.898,0
Indonesia,IDN,1967,91.019,8.981,0
Indonesia,IDN,1968,89.588,10.412,0
Indonesia,IDN,1969,90.357,9.643,0
Indonesia,IDN,1970,89.054,10.946,0
Indonesia,IDN,1971,96.232,3.768,0
Indonesia,IDN,1972,96.824,3.176,0
Indonesia,IDN,1973,96.446,3.554,0
Indonesia,IDN,1974,96.326,3.674,0
Indonesia,IDN,1975,96.854,3.146,0
Indonesia,IDN,1976,98.244,1.756,0
Indonesia,IDN,1977,97.791,2.209,0
Indonesia,IDN,1978,98.576,1.424,0
Indonesia,IDN,1979,98.613,1.387,0
Indonesia,IDN,1980,98.826,1.174,0
Indonesia,IDN,1981,98.923,1.077,0
Indonesia,IDN,1982,98.847,1.153,0
Indonesia,IDN,1983,98.366,1.634,0
Indonesia,IDN,1984,98.353,1.647,0
Indonesia,IDN,1985,98.106,1.894,0
Indonesia,IDN,1986,97.249,2.751,0
Indonesia,IDN,1987,97.323,2.677,0
Indonesia,IDN,1988,97.214,2.786,0
Indonesia,IDN,1989,96.859,3.141,0
Indonesia,IDN,1990,96.54,3.46,0
Indonesia,IDN,1991,96.458,3.542,0
Indonesia,IDN,1992,95.907,4.093,0
Indonesia,IDN,1993,96.396,3.604,0
Indonesia,IDN,1994,96.763,3.237,0
Indonesia,IDN,1995,96.67,3.33,0
Indonesia,IDN,1996,96.682,3.318,0
Indonesia,IDN,1997,97.648,2.352,0
Indonesia,IDN,1998,96.198,3.802,0
Indonesia,IDN,1999,96.345,3.655,0
Indonesia,IDN,2000,96.506,3.494,0
Indonesia,IDN,2001,96.103,3.897,0
Indonesia,IDN,2002,96.61,3.39,0
Indonesia,IDN,2003,97.022,2.978,0
Indonesia,IDN,2004,96.845,3.155,0
Indonesia,IDN,2005,96.753,3.247,0
Indonesia,IDN,2006,97.01,2.99,0
Indonesia,IDN,2007,96.861,3.139,0
Indonesia,IDN,2008,96.579,3.421,0
Indonesia,IDN,2009,96.485,3.515,0
Indonesia,IDN,2010,95.895,4.105,0
Indonesia,IDN,2011,96.867,3.133,0
Indonesia,IDN,2012,96.845,3.155,0
Indonesia,IDN,2013,96.326,3.674,0
Indonesia,IDN,2014,95.872,4.128,0
Indonesia,IDN,2015,96.494,3.506,0
Indonesia,IDN,2016,94.966,5.034,0
Indonesia,IDN,2017,95.112,4.888,0
Indonesia,IDN,2018,95.085,4.915,0
Indonesia,IDN,2019,93.91,6.09,0
Iran,IRN,1965,95.186,4.814,0
Iran,IRN,1966,95.247,4.753,0
Iran,IRN,1967,95.343,4.657,0
Iran,IRN,1968,95.439,4.561,0
Iran,IRN,1969,95.521,4.479,0
Iran,IRN,1970,95.904,4.096,0
Iran,IRN,1971,95.977,4.023,0
Iran,IRN,1972,95.332,4.668,0
Iran,IRN,1973,96.693,3.307,0
Iran,IRN,1974,96.782,3.218,0
Iran,IRN,1975,97.097,2.903,0
Iran,IRN,1976,97.111,2.889,0
Iran,IRN,1977,97.366,2.634,0
Iran,IRN,1978,95.778,4.222,0
Iran,IRN,1979,96.608,3.392,0
Iran,IRN,1980,96.197,3.803,0
Iran,IRN,1981,95.856,4.144,0
Iran,IRN,1982,96.147,3.853,0
Iran,IRN,1983,96.824,3.176,0
Iran,IRN,1984,97.252,2.748,0
Iran,IRN,1985,97.462,2.538,0
Iran,IRN,1986,96.76,3.24,0
Iran,IRN,1987,96.65,3.35,0
Iran,IRN,1988,96.655,3.345,0
Iran,IRN,1989,97.504,2.496,0
Iran,IRN,1990,97.568,2.432,0
Iran,IRN,1991,98.298,1.702,0
Iran,IRN,1992,97.455,2.545,0
Iran,IRN,1993,96.844,3.156,0
Iran,IRN,1994,98.16,1.84,0
Iran,IRN,1995,97.904,2.096,0
Iran,IRN,1996,97.947,2.053,0
Iran,IRN,1997,98.662,1.338,0
Iran,IRN,1998,98.369,1.631,0
Iran,IRN,1999,98.943,1.057,0
Iran,IRN,2000,99.258,0.742,0
Iran,IRN,2001,99.24,0.76,0
Iran,IRN,2002,98.656,1.344,0
Iran,IRN,2003,98.437,1.563,0
Iran,IRN,2004,98.236,1.764,0
Iran,IRN,2005,98.019,1.981,0
Iran,IRN,2006,97.687,2.313,0
Iran,IRN,2007,97.914,2.086,0
Iran,IRN,2008,99.158,0.842,0
Iran,IRN,2009,99.263,0.737,0
Iran,IRN,2010,98.9,1.1,0
Iran,IRN,2011,98.898,1.091,0.011
Iran,IRN,2012,98.6,1.254,0.146
Iran,IRN,2013,98.206,1.39,0.404
Iran,IRN,2014,98.317,1.314,0.369
Iran,IRN,2015,98.48,1.204,0.316
Iran,IRN,2016,98.139,1.318,0.543
Iran,IRN,2017,98.041,1.405,0.554
Iran,IRN,2018,98.581,0.899,0.521
Iran,IRN,2019,97.406,2.132,0.463
Iraq,IRQ,1965,99.035,0.965,0
Iraq,IRQ,1966,98.865,1.135,0
Iraq,IRQ,1967,98.717,1.283,0
Iraq,IRQ,1968,98.55,1.45,0
Iraq,IRQ,1969,98.636,1.364,0
Iraq,IRQ,1970,98.689,1.311,0
Iraq,IRQ,1971,98.612,1.388,0
Iraq,IRQ,1972,98.829,1.171,0
Iraq,IRQ,1973,98.261,1.739,0
Iraq,IRQ,1974,97.566,2.434,0
Iraq,IRQ,1975,97.449,2.551,0
Iraq,IRQ,1976,98.012,1.988,0
Iraq,IRQ,1977,97.622,2.378,0
Iraq,IRQ,1978,96.909,3.091,0
Iraq,IRQ,1979,96.409,3.591,0
Iraq,IRQ,1980,97.983,2.017,0
Iraq,IRQ,1981,98.206,1.794,0
Iraq,IRQ,1982,98.31,1.69,0
Iraq,IRQ,1983,98.473,1.527,0
Iraq,IRQ,1984,98.585,1.415,0
Iraq,IRQ,1985,98.803,1.197,0
Iraq,IRQ,1986,98.939,1.061,0
Iraq,IRQ,1987,96.17,3.83,0
Iraq,IRQ,1988,96.715,3.285,0
Iraq,IRQ,1989,97.068,2.932,0
Iraq,IRQ,1990,94.339,5.661,0
Iraq,IRQ,1991,96.115,3.885,0
Iraq,IRQ,1992,93.995,6.005,0
Iraq,IRQ,1993,94.775,5.225,0
Iraq,IRQ,1994,95.372,4.628,0
Iraq,IRQ,1995,94.63,5.37,0
Iraq,IRQ,1996,95.282,4.718,0
Iraq,IRQ,1997,95.899,4.101,0
Iraq,IRQ,1998,94.519,5.481,0
Iraq,IRQ,1999,95.806,4.194,0
Iraq,IRQ,2000,97.042,2.958,0
Iraq,IRQ,2001,96.975,3.025,0
Iraq,IRQ,2002,96.082,3.918,0
Iraq,IRQ,2003,95.613,4.387,0
Iraq,IRQ,2004,95.062,4.938,0
Iraq,IRQ,2005,95.644,4.356,0
Iraq,IRQ,2006,95.678,4.322,0
Iraq,IRQ,2007,96.295,3.705,0
Iraq,IRQ,2008,97.72,2.28,0
Iraq,IRQ,2009,98.041,1.959,0
Iraq,IRQ,2010,97.665,2.335,0
Iraq,IRQ,2011,97.935,2.065,0
Iraq,IRQ,2012,97.504,2.496,0
Iraq,IRQ,2013,97.561,2.439,0
Iraq,IRQ,2014,98.426,1.574,0
Iraq,IRQ,2015,98.588,1.412,0
Iraq,IRQ,2016,98.4,1.6,0
Iraq,IRQ,2017,98.949,1.051,0
Iraq,IRQ,2018,99.163,0.837,0
Iraq,IRQ,2019,98.985,1.015,0
Ireland,IRL,1965,96.123,3.877,0
Ireland,IRL,1966,96.883,3.117,0
Ireland,IRL,1967,97.282,2.718,0
Ireland,IRL,1968,97.772,2.228,0
Ireland,IRL,1969,98.318,1.682,0
Ireland,IRL,1970,97.054,2.946,0
Ireland,IRL,1971,98.357,1.643,0
Ireland,IRL,1972,97.704,2.296,0
Ireland,IRL,1973,97.964,2.036,0
Ireland,IRL,1974,97.525,2.475,0
Ireland,IRL,1975,98.25,1.75,0
Ireland,IRL,1976,98.056,1.944,0
Ireland,IRL,1977,97.711,2.289,0
Ireland,IRL,1978,97.938,2.062,0
Ireland,IRL,1979,97.787,2.213,0
Ireland,IRL,1980,97.68,2.32,0
Ireland,IRL,1981,97.557,2.443,0
Ireland,IRL,1982,97.705,2.295,0
Ireland,IRL,1983,97.739,2.261,0
Ireland,IRL,1984,97.988,2.012,0
Ireland,IRL,1985,97.66,2.34,0
Ireland,IRL,1986,97.622,2.378,0
Ireland,IRL,1987,98.245,1.755,0
Ireland,IRL,1988,97.757,2.243,0
Ireland,IRL,1989,98.259,1.741,0
Ireland,IRL,1990,98.344,1.656,0
Ireland,IRL,1991,98.289,1.711,0
Ireland,IRL,1992,98.127,1.873,0
Ireland,IRL,1993,98.261,1.739,0
Ireland,IRL,1994,97.986,2.014,0
Ireland,IRL,1995,98.467,1.533,0
Ireland,IRL,1996,98.483,1.517,0
Ireland,IRL,1997,98.458,1.542,0
Ireland,IRL,1998,97.927,2.073,0
Ireland,IRL,1999,98.118,1.882,0
Ireland,IRL,2000,98.092,1.908,0
Ireland,IRL,2001,98.45,1.55,0
Ireland,IRL,2002,97.915,2.085,0
Ireland,IRL,2003,98.248,1.752,0
Ireland,IRL,2004,97.895,2.105,0
Ireland,IRL,2005,97.3,2.694,0
Ireland,IRL,2006,96.52,3.464,0
Ireland,IRL,2007,96.101,3.771,0
Ireland,IRL,2008,94.831,4.831,0
Ireland,IRL,2009,93.463,6.026,0
Ireland,IRL,2010,93.935,5.45,0
Ireland,IRL,2011,91.268,8.326,0
Ireland,IRL,2012,91.467,8.104,0
Ireland,IRL,2013,90.677,8.798,0
Ireland,IRL,2014,89.409,9.955,0
Ireland,IRL,2015,87.917,11.494,0
Ireland,IRL,2016,88.811,10.488,0
Ireland,IRL,2017,86.75,12.273,0
Ireland,IRL,2018,85.315,13.708,0
Ireland,IRL,2019,83.44,15.45,0
Israel,ISR,1965,100,0,0
Israel,ISR,1966,100,0,0
Israel,ISR,1967,100,0,0
Israel,ISR,1968,100,0,0
Israel,ISR,1969,100,0,0
Israel,ISR,1970,100,0,0
Israel,ISR,1971,100,0,0
Israel,ISR,1972,100,0,0
Israel,ISR,1973,100,0,0
Israel,ISR,1974,100,0,0
Israel,ISR,1975,100,0,0
Israel,ISR,1976,100,0,0
Israel,ISR,1977,100,0,0
Israel,ISR,1978,100,0,0
Israel,ISR,1979,100,0,0
Israel,ISR,1980,100,0,0
Israel,ISR,1981,99.994,0.006,0
Israel,ISR,1982,99.994,0.006,0
Israel,ISR,1983,99.997,0.003,0
Israel,ISR,1984,99.995,0.005,0
Israel,ISR,1985,99.994,0.006,0
Israel,ISR,1986,99.984,0.016,0
Israel,ISR,1987,99.976,0.024,0
Israel,ISR,1988,99.978,0.022,0
Israel,ISR,1989,99.994,0.006,0
Israel,ISR,1990,99.994,0.006,0
Israel,ISR,1991,99.988,0.012,0
Israel,ISR,1992,99.946,0.054,0
Israel,ISR,1993,99.955,0.045,0
Israel,ISR,1994,99.963,0.037,0
Israel,ISR,1995,99.964,0.036,0
Israel,ISR,1996,99.967,0.033,0
Israel,ISR,1997,99.965,0.035,0
Israel,ISR,1998,99.968,0.032,0
Israel,ISR,1999,99.959,0.041,0
Israel,ISR,2000,99.963,0.037,0
Israel,ISR,2001,99.976,0.024,0
Israel,ISR,2002,99.891,0.037,0
Israel,ISR,2003,99.88,0.048,0
Israel,ISR,2004,99.883,0.043,0
Israel,ISR,2005,99.882,0.041,0
Israel,ISR,2006,99.932,0.026,0
Israel,ISR,2007,99.941,0.024,0
Israel,ISR,2008,99.932,0.031,0
Israel,ISR,2009,99.859,0.1,0
Israel,ISR,2010,99.796,0.161,0
Israel,ISR,2011,99.674,0.277,0
Israel,ISR,2012,99.531,0.423,0
Israel,ISR,2013,99.429,0.534,0
Israel,ISR,2014,99.088,0.872,0
Israel,ISR,2015,98.835,1.124,0
Israel,ISR,2016,98.479,1.485,0
Israel,ISR,2017,98.565,1.402,0
Israel,ISR,2018,98.527,1.451,0
Israel,ISR,2019,97.677,2.302,0
Italy,ITA,1965,85.266,13.674,1.059
Italy,ITA,1966,85.849,13.078,1.073
Italy,ITA,1967,87.448,11.744,0.808
Italy,ITA,1968,88.414,10.976,0.611
Italy,ITA,1969,89.73,9.9,0.37
Italy,ITA,1970,90.479,8.888,0.633
Italy,ITA,1971,91.174,8.19,0.637
Italy,ITA,1972,91.201,8.145,0.654
Italy,ITA,1973,92.312,7.145,0.543
Italy,ITA,1974,92.146,7.265,0.589
Italy,ITA,1975,91.381,7.948,0.671
Italy,ITA,1976,92.174,7.189,0.637
Italy,ITA,1977,90.277,9.158,0.565
Italy,ITA,1978,91.254,8.026,0.721
